film_id;title;release_year;rating;actor_name
668;Peak Forever;1983;PG;Audrey Olivier
619;Neighbors Charade;1983;R;Tom Mckellen
835;Spy Mile;1983;PG-13;Johnny Cage
798;Silverado Goldfinger;1983;PG;Tom Miranda
18;Alter Victory;1983;PG-13;Reese Kilmer
545;Madness Attacks;1983;PG-13;Frances Day-Lewis
195;Crowds Telemark;1983;R;Anne Cronyn
729;Rider Caddyshack;1983;PG;Anne Cronyn
891;Timberland Sky;1983;G;Gary Phoenix
510;Lawless Vision;1983;G;Penelope Pinkett
340;Frontier Cabin;1983;PG-13;Fay Kilmer
862;Summer Scarface;1983;G;Dan Harris
340;Frontier Cabin;1983;PG-13;Jude Cruise
891;Timberland Sky;1983;G;Jude Cruise
54;Banger Pinocchio;1983;R;Dustin Tautou
862;Summer Scarface;1983;G;Dustin Tautou
835;Spy Mile;1983;PG-13;Henry Berry
54;Banger Pinocchio;1983;R;Jayne Neeson
471;Island Exorcist;1983;NC-17;Ray Johansson
471;Island Exorcist;1983;NC-17;Angela Hudson
864;Sundance Invasion;1983;NC-17;Kenneth Paltrow
574;Midnight Westward;1983;G;Adam Grant
862;Summer Scarface;1983;G;Angelina Astaire
473;Jacket Frisco;1983;PG-13;Mae Hoffman
619;Neighbors Charade;1983;R;Ralph Cruz
545;Madness Attacks;1983;PG-13;Scarlett Damon
619;Neighbors Charade;1983;R;Scarlett Damon
729;Rider Caddyshack;1983;PG;Scarlett Damon
468;Invasion Cyclone;1983;PG;Woody Jolie
340;Frontier Cabin;1983;PG-13;Ben Willis
574;Midnight Westward;1983;G;James Pitt
729;Rider Caddyshack;1983;PG;James Pitt
668;Peak Forever;1983;PG;Kenneth Pesci
473;Jacket Frisco;1983;PG-13;Charlize Dench
488;Joon Northwest;1983;NC-17;Charlize Dench
864;Sundance Invasion;1983;NC-17;Charlize Dench
545;Madness Attacks;1983;PG-13;Kirsten Akroyd
473;Jacket Frisco;1983;PG-13;Ellen Presley
835;Spy Mile;1983;PG-13;Ellen Presley
473;Jacket Frisco;1983;PG-13;Kenneth Torn
619;Neighbors Charade;1983;R;Daryl Wahlberg
54;Banger Pinocchio;1983;R;Gene Willis
656;Papi Necklace;1983;PG;Meg Hawke
862;Summer Scarface;1983;G;Meg Hawke
835;Spy Mile;1983;PG-13;Jim Mostel
835;Spy Mile;1983;PG-13;Sidney Crowe
864;Sundance Invasion;1983;NC-17;Sidney Crowe
574;Midnight Westward;1983;G;Gina Degeneres
652;Pajama Jawbreaker;1983;R;Warren Nolte
539;Luck Opus;1983;NC-17;Susan Davis
545;Madness Attacks;1983;PG-13;Susan Davis
656;Papi Necklace;1983;PG;Morgan Hopkins
619;Neighbors Charade;1983;R;Morgan Mcdormand
468;Invasion Cyclone;1983;PG;Renee Tracy
864;Sundance Invasion;1983;NC-17;Renee Tracy
656;Papi Necklace;1983;PG;Cuba Allen
468;Invasion Cyclone;1983;PG;Scarlett Bening
539;Luck Opus;1983;NC-17;Scarlett Bening
468;Invasion Cyclone;1983;PG;Frances Tomei
545;Madness Attacks;1983;PG-13;Frances Tomei
471;Island Exorcist;1983;NC-17;Daryl Crawford
539;Luck Opus;1983;NC-17;Jane Jackman
798;Silverado Goldfinger;1983;PG;Jane Jackman
652;Pajama Jawbreaker;1983;R;Richard Penn
862;Summer Scarface;1983;G;Ewan Gooding
729;Rider Caddyshack;1983;PG;Whoopi Hurt
835;Spy Mile;1983;PG-13;Whoopi Hurt
862;Summer Scarface;1983;G;Cate Harris
18;Alter Victory;1983;PG-13;Jada Ryder
660;Party Knock;1983;PG;River Dean
18;Alter Victory;1983;PG-13;Angela Witherspoon
473;Jacket Frisco;1983;PG-13;Angela Witherspoon
668;Peak Forever;1983;PG;Angela Witherspoon
864;Sundance Invasion;1983;NC-17;Fay Winslet
468;Invasion Cyclone;1983;PG;Emily Dee
468;Invasion Cyclone;1983;PG;Jayne Nolte
539;Luck Opus;1983;NC-17;Geoffrey Heston
574;Midnight Westward;1983;G;Geoffrey Heston
729;Rider Caddyshack;1983;PG;Ben Harris
891;Timberland Sky;1983;G;Ben Harris
574;Midnight Westward;1983;G;Greta Malden
835;Spy Mile;1983;PG-13;Greta Malden
473;Jacket Frisco;1983;PG-13;Vivien Basinger
660;Party Knock;1983;PG;Chris Depp
340;Frontier Cabin;1983;PG-13;Harvey Hope
18;Alter Victory;1983;PG-13;Oprah Kilmer
574;Midnight Westward;1983;G;Oprah Kilmer
891;Timberland Sky;1983;G;Christopher West
545;Madness Attacks;1983;PG-13;Humphrey Willis
473;Jacket Frisco;1983;PG-13;Al Garland
798;Silverado Goldfinger;1983;PG;Al Garland
864;Sundance Invasion;1983;NC-17;Laurence Bullock
619;Neighbors Charade;1983;R;Will Wilson
652;Pajama Jawbreaker;1983;R;Will Wilson
886;Theory Mermaid;1983;PG-13;Will Wilson
886;Theory Mermaid;1983;PG-13;Mena Hopper
729;Rider Caddyshack;1983;PG;William Hackman
468;Invasion Cyclone;1983;PG;Ed Guiness
195;Crowds Telemark;1983;R;Jeff Silverstone
729;Rider Caddyshack;1983;PG;Jeff Silverstone
195;Crowds Telemark;1983;R;Matthew Carrey
539;Luck Opus;1983;NC-17;Matthew Carrey
668;Peak Forever;1983;PG;Debbie Akroyd
864;Sundance Invasion;1983;NC-17;Debbie Akroyd
862;Summer Scarface;1983;G;Russell Close
574;Midnight Westward;1983;G;Humphrey Garland
510;Lawless Vision;1983;G;Michael Bolger
729;Rider Caddyshack;1983;PG;Julia Zellweger
54;Banger Pinocchio;1983;R;Audrey Bailey
668;Peak Forever;1983;PG;Gregory Gooding
473;Jacket Frisco;1983;PG-13;Bela Walken
545;Madness Attacks;1983;PG-13;Mary Keitel
886;Theory Mermaid;1983;PG-13;Mary Keitel
886;Theory Mermaid;1983;PG-13;Julia Fawcett
605;Mulholland Beast;1982;PG;Penelope Guiness
47;Baby Hall;1982;NC-17;Nick Wahlberg
56;Barefoot Manchurian;1982;G;Jennifer Davis
571;Metal Armageddon;1982;PG-13;Johnny Lollobrigida
605;Mulholland Beast;1982;PG;Bette Nicholson
170;Command Darling;1982;PG-13;Grace Mostel
47;Baby Hall;1982;NC-17;Matthew Johansson
263;Durham Panky;1982;R;Matthew Johansson
396;Hanging Deep;1982;G;Matthew Johansson
200;Curtain Videotape;1982;PG-13;Joe Swank
400;Hardly Robbers;1982;R;Karl Berry
385;Groundhog Uncut;1982;PG-13;Uma Wood
515;Legally Secretary;1982;PG;Uma Wood
571;Metal Armageddon;1982;PG-13;Uma Wood
764;Saturday Lambs;1982;G;Vivien Bergen
271;Easy Gladiator;1982;G;Fred Costner
455;Impossible Prejudice;1982;NC-17;Fred Costner
515;Legally Secretary;1982;PG;Helen Voight
266;Dynamite Tarzan;1982;PG-13;Bob Fawcett
56;Barefoot Manchurian;1982;G;Elvis Marx
349;Gangs Pride;1982;PG-13;Elvis Marx
242;Doom Dancing;1982;R;Cameron Streep
515;Legally Secretary;1982;PG;Cameron Streep
21;American Circus;1982;R;Kevin Bloom
21;American Circus;1982;R;Rip Crawford
103;Bucket Brotherhood;1982;PG;Rip Crawford
327;Fool Mockingbird;1982;PG;Rip Crawford
764;Saturday Lambs;1982;G;Rip Crawford
263;Durham Panky;1982;R;Woody Hoffman
69;Beverly Outlaw;1982;R;Sandra Peck
978;Wisdom Worker;1982;R;Sissy Sobieski
103;Bucket Brotherhood;1982;PG;Tim Hackman
56;Barefoot Manchurian;1982;G;Milla Peck
501;Kissing Dolls;1982;R;Tom Mckellen
705;Purple Movie;1982;R;Tom Mckellen
425;Holy Tadpole;1982;R;Goldie Brody
683;Pity Bound;1982;NC-17;Goldie Brody
396;Hanging Deep;1982;G;Johnny Cage
799;Simon North;1982;NC-17;Johnny Cage
69;Beverly Outlaw;1982;R;Jodie Degeneres
799;Simon North;1982;NC-17;Jodie Degeneres
56;Barefoot Manchurian;1982;G;Kirk Jovovich
605;Mulholland Beast;1982;PG;Kirk Jovovich
242;Doom Dancing;1982;R;Nick Stallone
978;Wisdom Worker;1982;R;Reese Kilmer
385;Groundhog Uncut;1982;PG-13;Julia Barrymore
349;Gangs Pride;1982;PG-13;Frances Day-Lewis
705;Purple Movie;1982;R;Frances Day-Lewis
400;Hardly Robbers;1982;R;Anne Cronyn
579;Minds Truman;1982;PG-13;Anne Cronyn
327;Fool Mockingbird;1982;PG;Natalie Hopkins
103;Bucket Brotherhood;1982;PG;Gary Phoenix
515;Legally Secretary;1982;PG;Carmen Hunt
764;Saturday Lambs;1982;G;Penelope Pinkett
605;Mulholland Beast;1982;PG;Jude Cruise
242;Doom Dancing;1982;R;Christian Akroyd
385;Groundhog Uncut;1982;PG-13;Jayne Neeson
571;Metal Armageddon;1982;PG-13;Angela Hudson
683;Pity Bound;1982;NC-17;Angela Hudson
242;Doom Dancing;1982;R;Jessica Bailey
396;Hanging Deep;1982;G;Rip Winslet
396;Hanging Deep;1982;G;Kenneth Paltrow
385;Groundhog Uncut;1982;PG-13;Adam Grant
263;Durham Panky;1982;R;Milla Keitel
170;Command Darling;1982;PG-13;Burt Posey
579;Minds Truman;1982;PG-13;Burt Posey
764;Saturday Lambs;1982;G;Burt Posey
242;Doom Dancing;1982;R;Mae Hoffman
69;Beverly Outlaw;1982;R;Ralph Cruz
579;Minds Truman;1982;PG-13;Scarlett Damon
242;Doom Dancing;1982;R;Woody Jolie
978;Wisdom Worker;1982;R;Woody Jolie
263;Durham Panky;1982;R;Ben Willis
764;Saturday Lambs;1982;G;Ben Willis
764;Saturday Lambs;1982;G;James Pitt
170;Command Darling;1982;PG-13;Kenneth Pesci
47;Baby Hall;1982;NC-17;Charlize Dench
103;Bucket Brotherhood;1982;PG;Charlize Dench
266;Dynamite Tarzan;1982;PG-13;Charlize Dench
385;Groundhog Uncut;1982;PG-13;Sean Guiness
103;Bucket Brotherhood;1982;PG;Kirsten Akroyd
47;Baby Hall;1982;NC-17;Daryl Wahlberg
705;Purple Movie;1982;R;Chris Bridges
978;Wisdom Worker;1982;R;Jim Mostel
263;Durham Panky;1982;R;Susan Davis
978;Wisdom Worker;1982;R;Susan Davis
200;Curtain Videotape;1982;PG-13;Walter Torn
605;Mulholland Beast;1982;PG;Walter Torn
271;Easy Gladiator;1982;G;Matthew Leigh
156;Clerks Angels;1982;G;Penelope Cronyn
21;American Circus;1982;R;Sidney Crowe
571;Metal Armageddon;1982;PG-13;Gina Degeneres
242;Doom Dancing;1982;R;Warren Nolte
156;Clerks Angels;1982;G;Susan Davis
425;Holy Tadpole;1982;R;Morgan Mcdormand
21;American Circus;1982;R;Warren Jackman
170;Command Darling;1982;PG-13;Liza Bergman
266;Dynamite Tarzan;1982;PG-13;Julianne Dench
263;Durham Panky;1982;R;Scarlett Bening
683;Pity Bound;1982;NC-17;Albert Nolte
21;American Circus;1982;R;Frances Tomei
263;Durham Panky;1982;R;Frances Tomei
47;Baby Hall;1982;NC-17;Kevin Garland
56;Barefoot Manchurian;1982;G;Daryl Crawford
705;Purple Movie;1982;R;Daryl Crawford
764;Saturday Lambs;1982;G;Greta Keitel
515;Legally Secretary;1982;PG;Jane Jackman
156;Clerks Angels;1982;G;Adam Hopper
385;Groundhog Uncut;1982;PG-13;Richard Penn
683;Pity Bound;1982;NC-17;Gene Hopkins
170;Command Darling;1982;PG-13;Rita Reynolds
455;Impossible Prejudice;1982;NC-17;Rita Reynolds
56;Barefoot Manchurian;1982;G;Ed Mansfield
271;Easy Gladiator;1982;G;Ed Mansfield
56;Barefoot Manchurian;1982;G;Morgan Williams
263;Durham Panky;1982;R;Morgan Williams
170;Command Darling;1982;PG-13;Ewan Gooding
200;Curtain Videotape;1982;PG-13;Ewan Gooding
266;Dynamite Tarzan;1982;PG-13;Ewan Gooding
605;Mulholland Beast;1982;PG;Ewan Gooding
501;Kissing Dolls;1982;R;Jada Ryder
47;Baby Hall;1982;NC-17;River Dean
396;Hanging Deep;1982;G;Angela Witherspoon
571;Metal Armageddon;1982;PG-13;Albert Johansson
170;Command Darling;1982;PG-13;Geoffrey Heston
501;Kissing Dolls;1982;R;Geoffrey Heston
47;Baby Hall;1982;NC-17;Minnie Kilmer
170;Command Darling;1982;PG-13;Meryl Gibson
396;Hanging Deep;1982;G;Meryl Gibson
263;Durham Panky;1982;R;Fay Wood
349;Gangs Pride;1982;PG-13;Fay Wood
705;Purple Movie;1982;R;Fay Wood
400;Hardly Robbers;1982;R;Greta Malden
47;Baby Hall;1982;NC-17;Vivien Basinger
799;Simon North;1982;NC-17;Vivien Basinger
978;Wisdom Worker;1982;R;Laura Brody
242;Doom Dancing;1982;R;Chris Depp
455;Impossible Prejudice;1982;NC-17;Chris Depp
579;Minds Truman;1982;PG-13;Chris Depp
425;Holy Tadpole;1982;R;Harvey Hope
56;Barefoot Manchurian;1982;G;Will Wilson
349;Gangs Pride;1982;PG-13;Kenneth Hoffman
571;Metal Armageddon;1982;PG-13;Kenneth Hoffman
705;Purple Movie;1982;R;Mena Hopper
764;Saturday Lambs;1982;G;Mena Hopper
385;Groundhog Uncut;1982;PG-13;Groucho Williams
571;Metal Armageddon;1982;PG-13;Alan Dreyfuss
705;Purple Movie;1982;R;Michael Bening
978;Wisdom Worker;1982;R;William Hackman
683;Pity Bound;1982;NC-17;Gene Mckellen
764;Saturday Lambs;1982;G;Gene Mckellen
579;Minds Truman;1982;PG-13;Matthew Carrey
571;Metal Armageddon;1982;PG-13;Michael Bolger
579;Minds Truman;1982;PG-13;Julia Zellweger
396;Hanging Deep;1982;G;Rock Dukakis
266;Dynamite Tarzan;1982;PG-13;Cuba Birch
705;Purple Movie;1982;R;Audrey Bailey
69;Beverly Outlaw;1982;R;John Suvari
103;Bucket Brotherhood;1982;PG;Burt Temple
156;Clerks Angels;1982;G;Bela Walken
515;Legally Secretary;1982;PG;Bela Walken
105;Bull Shawshank;1981;NC-17;Nick Wahlberg
185;Cowboy Doom;1981;PG;Ed Chase
292;Excitement Eve;1981;G;Grace Mostel
957;War Notting;1981;G;Grace Mostel
434;Horror Reign;1981;R;Joe Swank
974;Wild Apollo;1981;R;Joe Swank
983;Won Dares;1981;PG;Christian Gable
91;Bound Cheaper;1981;PG;Karl Berry
92;Bowfinger Gables;1981;NC-17;Karl Berry
241;Donnie Alley;1981;NC-17;Vivien Bergen
292;Excitement Eve;1981;G;Vivien Bergen
418;Hobbit Alien;1981;PG-13;Vivien Bergen
536;Lovely Jingle;1981;PG;Vivien Bergen
91;Bound Cheaper;1981;PG;Cuba Olivier
626;Noon Papi;1981;G;Cuba Olivier
853;Stranger Strangers;1981;G;Helen Voight
957;War Notting;1981;G;Helen Voight
536;Lovely Jingle;1981;PG;Dan Torn
983;Won Dares;1981;PG;Kirsten Paltrow
418;Hobbit Alien;1981;PG-13;Elvis Marx
430;Hook Chariots;1981;G;Elvis Marx
536;Lovely Jingle;1981;PG;Elvis Marx
105;Bull Shawshank;1981;NC-17;Sandra Kilmer
536;Lovely Jingle;1981;PG;Sandra Kilmer
853;Stranger Strangers;1981;G;Sandra Kilmer
241;Donnie Alley;1981;NC-17;Rip Crawford
347;Games Bowfinger;1981;PG-13;Julia Mcqueen
105;Bull Shawshank;1981;NC-17;Alec Wayne
292;Excitement Eve;1981;G;Sandra Peck
853;Stranger Strangers;1981;G;Audrey Olivier
81;Blindness Gun;1981;PG-13;Burt Dukakis
853;Stranger Strangers;1981;G;Val Bolger
241;Donnie Alley;1981;NC-17;Tom Mckellen
853;Stranger Strangers;1981;G;Tom Mckellen
724;Remember Diary;1981;R;Jodie Degeneres
105;Bull Shawshank;1981;NC-17;Kirk Jovovich
753;Rush Goodfellas;1981;PG;Kirk Jovovich
434;Horror Reign;1981;R;Nick Stallone
768;Scarface Bang;1981;PG-13;Parker Goldberg
151;Cincinatti Whisperer;1981;NC-17;Anne Cronyn
423;Hollywood Anonymous;1981;PG;Anne Cronyn
558;Mannequin Worst;1981;PG-13;Anne Cronyn
957;War Notting;1981;G;Natalie Hopkins
974;Wild Apollo;1981;R;Gary Phoenix
92;Bowfinger Gables;1981;NC-17;Carmen Hunt
577;Mile Mulan;1981;PG;Mena Temple
292;Excitement Eve;1981;G;Penelope Pinkett
183;Conversation Downhill;1981;R;Dustin Tautou
241;Donnie Alley;1981;NC-17;Dustin Tautou
418;Hobbit Alien;1981;PG-13;Dustin Tautou
853;Stranger Strangers;1981;G;Dustin Tautou
423;Hollywood Anonymous;1981;PG;Henry Berry
423;Hollywood Anonymous;1981;PG;Christian Neeson
347;Games Bowfinger;1981;PG-13;Angela Hudson
371;Gosford Donnie;1981;G;Angela Hudson
577;Mile Mulan;1981;PG;Angela Hudson
434;Horror Reign;1981;R;Mary Tandy
957;War Notting;1981;G;Mary Tandy
347;Games Bowfinger;1981;PG-13;Rip Winslet
292;Excitement Eve;1981;G;Kenneth Paltrow
92;Bowfinger Gables;1981;NC-17;Michelle Mcconaughey
185;Cowboy Doom;1981;PG;Milla Keitel
626;Noon Papi;1981;G;Milla Keitel
347;Games Bowfinger;1981;PG-13;Burt Posey
430;Hook Chariots;1981;G;Mae Hoffman
753;Rush Goodfellas;1981;PG;Mae Hoffman
853;Stranger Strangers;1981;G;Mae Hoffman
807;Sleuth Orient;1981;NC-17;Ralph Cruz
710;Rage Games;1981;R;Scarlett Damon
92;Bowfinger Gables;1981;NC-17;Minnie Zellweger
558;Mannequin Worst;1981;PG-13;Minnie Zellweger
957;War Notting;1981;G;Minnie Zellweger
976;Wind Phantom;1981;R;Charlize Dench
384;Grosse Wonderful;1981;R;Sean Guiness
807;Sleuth Orient;1981;NC-17;Christopher Berry
768;Scarface Bang;1981;PG-13;Ellen Presley
724;Remember Diary;1981;R;Kenneth Torn
430;Hook Chariots;1981;G;Gene Willis
81;Blindness Gun;1981;PG-13;Chris Bridges
183;Conversation Downhill;1981;R;Chris Bridges
710;Rage Games;1981;R;Chris Bridges
418;Hobbit Alien;1981;PG-13;Walter Torn
347;Games Bowfinger;1981;PG-13;Matthew Leigh
558;Mannequin Worst;1981;PG-13;Sidney Crowe
241;Donnie Alley;1981;NC-17;Groucho Dunst
292;Excitement Eve;1981;G;Gina Degeneres
430;Hook Chariots;1981;G;Gina Degeneres
753;Rush Goodfellas;1981;PG;Sylvester Dern
292;Excitement Eve;1981;G;Susan Davis
151;Cincinatti Whisperer;1981;NC-17;Russell Bacall
292;Excitement Eve;1981;G;Morgan Hopkins
807;Sleuth Orient;1981;NC-17;Morgan Mcdormand
105;Bull Shawshank;1981;NC-17;Dan Streep
384;Grosse Wonderful;1981;R;Dan Streep
423;Hollywood Anonymous;1981;PG;Renee Tracy
710;Rage Games;1981;R;Renee Tracy
151;Cincinatti Whisperer;1981;NC-17;Cuba Allen
384;Grosse Wonderful;1981;R;Cuba Allen
558;Mannequin Worst;1981;PG-13;Cuba Allen
957;War Notting;1981;G;Cuba Allen
418;Hobbit Alien;1981;PG-13;Warren Jackman
957;War Notting;1981;G;Salma Nolte
105;Bull Shawshank;1981;NC-17;Julianne Dench
151;Cincinatti Whisperer;1981;NC-17;Julianne Dench
185;Cowboy Doom;1981;PG;Julianne Dench
577;Mile Mulan;1981;PG;Julianne Dench
710;Rage Games;1981;R;Albert Nolte
347;Games Bowfinger;1981;PG-13;Frances Tomei
710;Rage Games;1981;R;Kevin Garland
82;Blood Argonauts;1981;G;Cate Mcqueen
418;Hobbit Alien;1981;PG-13;Daryl Crawford
81;Blindness Gun;1981;PG-13;Adam Hopper
82;Blood Argonauts;1981;G;Adam Hopper
626;Noon Papi;1981;G;Adam Hopper
558;Mannequin Worst;1981;PG-13;Gene Hopkins
185;Cowboy Doom;1981;PG;Whoopi Hurt
768;Scarface Bang;1981;PG-13;Cate Harris
371;Gosford Donnie;1981;G;Jada Ryder
710;Rage Games;1981;R;Jada Ryder
105;Bull Shawshank;1981;NC-17;Angela Witherspoon
753;Rush Goodfellas;1981;PG;Angela Witherspoon
384;Grosse Wonderful;1981;R;Albert Johansson
957;War Notting;1981;G;Fay Winslet
768;Scarface Bang;1981;PG-13;Emily Dee
105;Bull Shawshank;1981;NC-17;Jayne Nolte
768;Scarface Bang;1981;PG-13;Ben Harris
536;Lovely Jingle;1981;PG;Minnie Kilmer
768;Scarface Bang;1981;PG-13;Ian Tandy
183;Conversation Downhill;1981;R;Greta Malden
241;Donnie Alley;1981;NC-17;Vivien Basinger
626;Noon Papi;1981;G;Vivien Basinger
82;Blood Argonauts;1981;G;Laura Brody
418;Hobbit Alien;1981;PG-13;Laura Brody
807;Sleuth Orient;1981;NC-17;Harvey Hope
434;Horror Reign;1981;R;Christopher West
347;Games Bowfinger;1981;PG-13;Humphrey Willis
957;War Notting;1981;G;Humphrey Willis
807;Sleuth Orient;1981;NC-17;Al Garland
626;Noon Papi;1981;G;Laurence Bullock
92;Bowfinger Gables;1981;NC-17;Will Wilson
241;Donnie Alley;1981;NC-17;Will Wilson
626;Noon Papi;1981;G;Will Wilson
807;Sleuth Orient;1981;NC-17;Will Wilson
434;Horror Reign;1981;R;Kenneth Hoffman
423;Hollywood Anonymous;1981;PG;Groucho Williams
710;Rage Games;1981;R;Groucho Williams
753;Rush Goodfellas;1981;PG;Alan Dreyfuss
853;Stranger Strangers;1981;G;Michael Bening
974;Wild Apollo;1981;R;Lisa Monroe
983;Won Dares;1981;PG;Lisa Monroe
976;Wind Phantom;1981;R;Ed Guiness
724;Remember Diary;1981;R;Jeff Silverstone
983;Won Dares;1981;PG;Russell Close
371;Gosford Donnie;1981;G;Humphrey Garland
983;Won Dares;1981;PG;Julia Zellweger
768;Scarface Bang;1981;PG-13;Renee Ball
976;Wind Phantom;1981;R;Renee Ball
82;Blood Argonauts;1981;G;Cuba Birch
853;Stranger Strangers;1981;G;Cuba Birch
185;Cowboy Doom;1981;PG;Gregory Gooding
807;Sleuth Orient;1981;NC-17;Burt Temple
423;Hollywood Anonymous;1981;PG;Bela Walken
418;Hobbit Alien;1981;PG-13;Reese West
724;Remember Diary;1981;R;Reese West
974;Wild Apollo;1981;R;Reese West
347;Games Bowfinger;1981;PG-13;Mary Keitel
536;Lovely Jingle;1981;PG;Mary Keitel
85;Bonnie Holocaust;1980;G;Johnny Lollobrigida
846;Sting Personal;1980;NC-17;Grace Mostel
812;Smoking Barbarella;1980;PG-13;Karl Berry
326;Flying Hook;1980;NC-17;Cuba Olivier
63;Bedazzled Married;1980;PG;Lucille Tracy
93;Brannigan Sunrise;1980;PG;Rip Crawford
85;Bonnie Holocaust;1980;G;Julia Mcqueen
793;Shrunk Divine;1980;R;Woody Hoffman
812;Smoking Barbarella;1980;PG-13;Alec Wayne
793;Shrunk Divine;1980;R;Sissy Sobieski
214;Daughter Madigan;1980;PG-13;Milla Peck
846;Sting Personal;1980;NC-17;Audrey Olivier
569;Menagerie Rushmore;1980;G;Burt Dukakis
793;Shrunk Divine;1980;R;Tom Mckellen
326;Flying Hook;1980;NC-17;Johnny Cage
100;Brooklyn Desert;1980;R;Jodie Degeneres
632;Nuts Ties;1980;NC-17;Natalie Hopkins
63;Bedazzled Married;1980;PG;Gary Phoenix
474;Jade Bunch;1980;NC-17;Carmen Hunt
812;Smoking Barbarella;1980;PG-13;Carmen Hunt
658;Paris Weekend;1980;PG-13;Penelope Pinkett
63;Bedazzled Married;1980;PG;Dan Harris
474;Jade Bunch;1980;NC-17;Dan Harris
632;Nuts Ties;1980;NC-17;Christian Akroyd
210;Darko Dorado;1980;NC-17;Dustin Tautou
946;Virtual Spoilers;1980;NC-17;Dustin Tautou
85;Bonnie Holocaust;1980;G;Henry Berry
658;Paris Weekend;1980;PG-13;Henry Berry
362;Glory Tracy;1980;PG-13;Christian Neeson
100;Brooklyn Desert;1980;R;Jayne Neeson
569;Menagerie Rushmore;1980;G;Ray Johansson
658;Paris Weekend;1980;PG-13;Angela Hudson
793;Shrunk Divine;1980;R;Mary Tandy
57;Basic Easy;1980;PG-13;Jessica Bailey
362;Glory Tracy;1980;PG-13;Adam Grant
946;Virtual Spoilers;1980;NC-17;Gary Penn
474;Jade Bunch;1980;NC-17;Angelina Astaire
224;Desperate Trainspotting;1980;G;Cary Mcconaughey
261;Duffel Apocalypse;1980;G;Cary Mcconaughey
261;Duffel Apocalypse;1980;G;Groucho Sinatra
362;Glory Tracy;1980;PG-13;Ralph Cruz
85;Bonnie Holocaust;1980;G;Minnie Zellweger
812;Smoking Barbarella;1980;PG-13;Minnie Zellweger
100;Brooklyn Desert;1980;R;Sean Guiness
846;Sting Personal;1980;NC-17;Gene Willis
846;Sting Personal;1980;NC-17;Spencer Depp
85;Bonnie Holocaust;1980;G;Susan Davis
326;Flying Hook;1980;NC-17;Walter Torn
822;Soup Wisdom;1980;R;Matthew Leigh
474;Jade Bunch;1980;NC-17;Cameron Zellweger
210;Darko Dorado;1980;NC-17;Morgan Mcdormand
246;Doubtfire Labyrinth;1980;R;Harrison Bale
846;Sting Personal;1980;NC-17;Harrison Bale
224;Desperate Trainspotting;1980;G;Renee Tracy
246;Doubtfire Labyrinth;1980;R;Renee Tracy
812;Smoking Barbarella;1980;PG-13;Renee Tracy
57;Basic Easy;1980;PG-13;Penelope Monroe
63;Bedazzled Married;1980;PG;Penelope Monroe
658;Paris Weekend;1980;PG-13;Liza Bergman
246;Doubtfire Labyrinth;1980;R;Julianne Dench
246;Doubtfire Labyrinth;1980;R;Scarlett Bening
100;Brooklyn Desert;1980;R;Albert Nolte
85;Bonnie Holocaust;1980;G;Frances Tomei
846;Sting Personal;1980;NC-17;Kevin Garland
326;Flying Hook;1980;NC-17;Cate Mcqueen
57;Basic Easy;1980;PG-13;Greta Keitel
326;Flying Hook;1980;NC-17;Greta Keitel
210;Darko Dorado;1980;NC-17;Richard Penn
214;Daughter Madigan;1980;PG-13;Ed Mansfield
474;Jade Bunch;1980;NC-17;Ed Mansfield
224;Desperate Trainspotting;1980;G;Morgan Williams
214;Daughter Madigan;1980;PG-13;Lucille Dee
57;Basic Easy;1980;PG-13;Ewan Gooding
261;Duffel Apocalypse;1980;G;Ewan Gooding
822;Soup Wisdom;1980;R;Kim Allen
85;Bonnie Holocaust;1980;G;Fay Winslet
57;Basic Easy;1980;PG-13;Emily Dee
362;Glory Tracy;1980;PG-13;Russell Temple
63;Bedazzled Married;1980;PG;Jayne Nolte
658;Paris Weekend;1980;PG-13;Geoffrey Heston
846;Sting Personal;1980;NC-17;Ben Harris
474;Jade Bunch;1980;NC-17;Meryl Gibson
210;Darko Dorado;1980;NC-17;Greta Malden
326;Flying Hook;1980;NC-17;Greta Malden
812;Smoking Barbarella;1980;PG-13;Vivien Basinger
85;Bonnie Holocaust;1980;G;Oprah Kilmer
326;Flying Hook;1980;NC-17;Nick Degeneres
63;Bedazzled Married;1980;PG;Laurence Bullock
93;Brannigan Sunrise;1980;PG;Kenneth Hoffman
246;Doubtfire Labyrinth;1980;R;Kenneth Hoffman
326;Flying Hook;1980;NC-17;Kenneth Hoffman
57;Basic Easy;1980;PG-13;Groucho Williams
100;Brooklyn Desert;1980;R;Groucho Williams
362;Glory Tracy;1980;PG-13;William Hackman
946;Virtual Spoilers;1980;NC-17;Jon Chase
85;Bonnie Holocaust;1980;G;Ed Guiness
362;Glory Tracy;1980;PG-13;Debbie Akroyd
224;Desperate Trainspotting;1980;G;Renee Ball
474;Jade Bunch;1980;NC-17;Renee Ball
214;Daughter Madigan;1980;PG-13;John Suvari
